id,text,speak,group,note
p0855,quả ổi bắt đầu bằng chữ Ô,quả ổi bắt đầu bằng chữ Ô,explore_info,letter info
p0856,quả dứa,quả dứa.,data_verifiedFoods_label,label
p0857,"Đúng rồi, đây là quả dứa","Đúng rồi, đây là quả dứa",food_answer,right
p0858,Chưa đúng. Đây là quả dứa,Chưa đúng. Đây là quả dứa,food_answer,wrong
p0859,quả dứa bắt đầu bằng chữ D,quả dứa bắt đầu bằng chữ D,explore_info,letter info
p0860,cà tím,cà tím.,data_verifiedFoods_label,label
p0861,"Đúng rồi, đây là cà tím","Đúng rồi, đây là cà tím",food_answer,right
p0862,Chưa đúng. Đây là cà tím,Chưa đúng. Đây là cà tím,food_answer,wrong
p0863,cà tím bắt đầu bằng chữ C,cà tím bắt đầu bằng chữ C,explore_info,letter info
p0864,cherry,cherry.,data_verifiedFoods_label,label
p0865,"Đúng rồi, đây là cherry","Đúng rồi, đây là cherry",food_answer,right
p0866,Chưa đúng. Đây là cherry,Chưa đúng. Đây là cherry,food_answer,wrong
p0867,cherry bắt đầu bằng chữ C,cherry bắt đầu bằng chữ C,explore_info,letter info
p0868,Xoài,Xoài.,data_verifiedFoods_label,label
p0869,"Đúng rồi, đây là Xoài","Đúng rồi, đây là Xoài",food_answer,right
p0870,Chưa đúng. Đây là Xoài,Chưa đúng. Đây là Xoài,food_answer,wrong
p0871,Xoài bắt đầu bằng chữ X,Xoài bắt đầu bằng chữ X,explore_info,letter info
p0872,Dưa hấu vàng,Dưa hấu vàng.,data_verifiedFoods_label,label
p0873,"Đúng rồi, đây là Dưa hấu vàng","Đúng rồi, đây là Dưa hấu vàng",food_answer,right
p0874,Chưa đúng. Đây là Dưa hấu vàng,Chưa đúng. Đây là Dưa hấu vàng,food_answer,wrong
p0875,Dưa hấu vàng bắt đầu bằng chữ D,Dưa hấu vàng bắt đầu bằng chữ D,explore_info,letter info
p0876,táo đỏ,táo đỏ.,data_verifiedFoods_label,label
p0877,"Đúng rồi, đây là táo đỏ","Đúng rồi, đây là táo đỏ",food_answer,right
p0878,Chưa đúng. Đây là táo đỏ,Chưa đúng. Đây là táo đỏ,food_answer,wrong
p0879,táo đỏ bắt đầu bằng chữ T,táo đỏ bắt đầu bằng chữ T,explore_info,letter info
p0880,thanh long,thanh long.,data_verifiedFoods_label,label
p0881,"Đúng rồi, đây là thanh long","Đúng rồi, đây là thanh long",food_answer,right
p0882,Chưa đúng. Đây là thanh long,Chưa đúng. Đây là thanh long,food_answer,wrong
p0883,thanh long bắt đầu bằng chữ T,thanh long bắt đầu bằng chữ T,explore_info,letter info
p0884,quả khế,quả khế.,data_verifiedFoods_label,label
p0885,"Đúng rồi, đây là quả khế","Đúng rồi, đây là quả khế",food_answer,right
p0886,Chưa đúng. Đây là quả khế,Chưa đúng. Đây là quả khế,food_answer,wrong
p0887,quả khế bắt đầu bằng chữ K,quả khế bắt đầu bằng chữ K,explore_info,letter info
p0888,chanh leo,chanh leo.,data_verifiedFoods_label,label
p0889,"Đúng rồi, đây là chanh leo","Đúng rồi, đây là chanh leo",food_answer,right
p0890,Chưa đúng. Đây là chanh leo,Chưa đúng. Đây là chanh leo,food_answer,wrong
p0891,chanh leo bắt đầu bằng chữ C,chanh leo bắt đầu bằng chữ C,explore_info,letter info
p0892,Hồng xiêm,Hồng xiêm.,data_verifiedFoods_label,label
p0893,"Đúng rồi, đây là Hồng xiêm","Đúng rồi, đây là Hồng xiêm",food_answer,right
p0894,Chưa đúng. Đây là Hồng xiêm,Chưa đúng. Đây là Hồng xiêm,food_answer,wrong
p0895,Hồng xiêm bắt đầu bằng chữ H,Hồng xiêm bắt đầu bằng chữ H,explore_info,letter info
p0896,dừa,dừa.,data_verifiedFoods_label,label
p0897,"Đúng rồi, đây là dừa","Đúng rồi, đây là dừa",food_answer,right
p0898,Chưa đúng. Đây là dừa,Chưa đúng. Đây là dừa,food_answer,wrong
p0899,dừa bắt đầu bằng chữ D,dừa bắt đầu bằng chữ D,explore_info,letter info
p0900,chuối,chuối.,data_verifiedFoods_label,label
p0901,"Đúng rồi, đây là chuối","Đúng rồi, đây là chuối",food_answer,right
p0902,Chưa đúng. Đây là chuối,Chưa đúng. Đây là chuối,food_answer,wrong
p0903,chuối bắt đầu bằng chữ C,chuối bắt đầu bằng chữ C,explore_info,letter info
p0904,quả vải,quả vải.,data_verifiedFoods_label,label
p0905,"Đúng rồi, đây là quả vải","Đúng rồi, đây là quả vải",food_answer,right
p0906,Chưa đúng. Đây là quả vải,Chưa đúng. Đây là quả vải,food_answer,wrong
p0907,quả vải bắt đầu bằng chữ V,quả vải bắt đầu bằng chữ V,explore_info,letter info
p0908,Nho,Nho.,data_verifiedFoods_label,label
p0909,"Đúng rồi, đây là Nho","Đúng rồi, đây là Nho",food_answer,right
p0910,Chưa đúng. Đây là Nho,Chưa đúng. Đây là Nho,food_answer,wrong
p0911,Nho bắt đầu bằng chữ N,Nho bắt đầu bằng chữ N,explore_info,letter info
p0912,bánh trôi,bánh trôi.,data_verifiedFoods_label,label
p0913,"Đúng rồi, đây là bánh trôi","Đúng rồi, đây là bánh trôi",food_answer,right
p0914,Chưa đúng. Đây là bánh trôi,Chưa đúng. Đây là bánh trôi,food_answer,wrong
p0915,bánh trôi bắt đầu bằng chữ B,bánh trôi bắt đầu bằng chữ B,explore_info,letter info
p0916,cái bánh mỳ,cái bánh mỳ.,data_verifiedFoods_label,label
p0917,"Đúng rồi, đây là cái bánh mỳ","Đúng rồi, đây là cái bánh mỳ",food_answer,right
p0918,Chưa đúng. Đây là cái bánh mỳ,Chưa đúng. Đây là cái bánh mỳ,food_answer,wrong
p0919,cái bánh mỳ bắt đầu bằng chữ B,cái bánh mỳ bắt đầu bằng chữ B,explore_info,letter info
p0920,bánh chung thu,bánh chung thu.,data_verifiedFoods_label,label
p0921,"Đúng rồi, đây là bánh chung thu","Đúng rồi, đây là bánh chung thu",food_answer,right
p0922,Chưa đúng. Đây là bánh chung thu,Chưa đúng. Đây là bánh chung thu,food_answer,wrong
p0923,bánh chung thu bắt đầu bằng chữ B,bánh chung thu bắt đầu bằng chữ B,explore_info,letter info
p0924,"Đúng rồi, đây là con ong","Đúng rồi, đây là con ong",animal_answer,right/wrong
p0925,ong bắt đầu bằng chữ O,ong bắt đầu bằng chữ O,explore_info,letter info
p0926,bươm bướm,bươm bướm.,data_verifiedAnimals_label,label
p0927,"Đúng rồi, đây là con bươm bướm","Đúng rồi, đây là con bươm bướm",animal_answer,right/wrong
p0928,bươm bướm bắt đầu bằng chữ B,bươm bướm bắt đầu bằng chữ B,explore_info,letter info
p0929,châu chấu,châu chấu.,data_verifiedAnimals_label,label
p0930,"Đúng rồi, đây là con châu chấu","Đúng rồi, đây là con châu chấu",animal_answer,right/wrong
p0931,châu chấu bắt đầu bằng chữ C,châu chấu bắt đầu bằng chữ C,explore_info,letter info
p0932,nhện,nhện.,data_verifiedAnimals_label,label
p0933,"Đúng rồi, đây là con nhện","Đúng rồi, đây là con nhện",animal_answer,right/wrong
p0934,nhện bắt đầu bằng chữ N,nhện bắt đầu bằng chữ N,explore_info,letter info
p0935,bọ rùa,bọ rùa.,data_verifiedAnimals_label,label
p0936,"Đúng rồi, đây là con bọ rùa","Đúng rồi, đây là con bọ rùa",animal_answer,right/wrong
p0937,bọ rùa bắt đầu bằng chữ B,bọ rùa bắt đầu bằng chữ B,explore_info,letter info
p0938,bọ ngựa,bọ ngựa.,data_verifiedAnimals_label,label
p0939,"Đúng rồi, đây là con bọ ngựa","Đúng rồi, đây là con bọ ngựa",animal_answer,right/wrong
p0940,bọ ngựa bắt đầu bằng chữ B,bọ ngựa bắt đầu bằng chữ B,explore_info,letter info
p0941,báo,báo.,data_verifiedAnimals_label,label
p0942,"Đúng rồi, đây là con báo","Đúng rồi, đây là con báo",animal_answer,right/wrong
p0943,báo bắt đầu bằng chữ B,báo bắt đầu bằng chữ B,explore_info,letter info
p0944,ngựa,ngựa.,data_verifiedAnimals_label,label
p0945,"Đúng rồi, đây là con ngựa","Đúng rồi, đây là con ngựa",animal_answer,right/wrong
p0946,ngựa bắt đầu bằng chữ N,ngựa bắt đầu bằng chữ N,explore_info,letter info
p0947,"Đúng rồi, đây là con dê","Đúng rồi, đây là con dê",animal_answer,right/wrong
p0948,dê bắt đầu bằng chữ D,dê bắt đầu bằng chữ D,explore_info,letter info
p0949,hươu,hươu.,data_verifiedAnimals_label,label
p0950,"Đúng rồi, đây là con hươu","Đúng rồi, đây là con hươu",animal_answer,right/wrong
p0951,hươu bắt đầu bằng chữ H,hươu bắt đầu bằng chữ H,explore_info,letter info
p0952,heo,heo.,data_verifiedAnimals_label,label
p0953,"Đúng rồi, đây là con heo","Đúng rồi, đây là con heo",animal_answer,right/wrong
p0954,heo bắt đầu bằng chữ H,heo bắt đầu bằng chữ H,explore_info,letter info
p0955,hươu cao cổ,hươu cao cổ.,data_verifiedAnimals_label,label
p0956,"Đúng rồi, đây là con hươu cao cổ","Đúng rồi, đây là con hươu cao cổ",animal_answer,right/wrong
p0957,hươu cao cổ bắt đầu bằng chữ H,hươu cao cổ bắt đầu bằng chữ H,explore_info,letter info
p0958,khỉ,khỉ.,data_verifiedAnimals_label,label
p0959,"Đúng rồi, đây là con khỉ","Đúng rồi, đây là con khỉ",animal_answer,right/wrong
p0960,khỉ bắt đầu bằng chữ K,khỉ bắt đầu bằng chữ K,explore_info,letter info
p0961,tê giác,tê giác.,data_verifiedAnimals_label,label
p0962,"Đúng rồi, đây là con tê giác","Đúng rồi, đây là con tê giác",animal_answer,right/wrong
p0963,tê giác bắt đầu bằng chữ T,tê giác bắt đầu bằng chữ T,explore_info,letter info
p0964,bồ nông,bồ nông.,data_verifiedAnimals_label,label
p0965,"Đúng rồi, đây là con bồ nông","Đúng rồi, đây là con bồ nông",animal_answer,right/wrong
p0966,bồ nông bắt đầu bằng chữ B,bồ nông bắt đầu bằng chữ B,explore_info,letter info
p0967,chim công,chim công.,data_verifiedAnimals_label,label
p0968,"Đúng rồi, đây là con chim công","Đúng rồi, đây là con chim công",animal_answer,right/wrong
p0969,chim công bắt đầu bằng chữ C,chim công bắt đầu bằng chữ C,explore_info,letter info
p0970,chim cánh cụt,chim cánh cụt.,data_verifiedAnimals_label,label
p0971,"Đúng rồi, đây là con chim cánh cụt","Đúng rồi, đây là con chim cánh cụt",animal_answer,right/wrong
p0972,chim cánh cụt bắt đầu bằng chữ C,chim cánh cụt bắt đầu bằng chữ C,explore_info,letter info
p0973,vịt,vịt.,data_verifiedAnimals_label,label
p0974,"Đúng rồi, đây là con vịt","Đúng rồi, đây là con vịt",animal_answer,right/wrong
p0975,vịt bắt đầu bằng chữ V,vịt bắt đầu bằng chữ V,explore_info,letter info
p0976,cú mèo,cú mèo.,data_verifiedAnimals_label,label
p0977,"Đúng rồi, đây là con cú mèo","Đúng rồi, đây là con cú mèo",animal_answer,right/wrong
p0978,cú mèo bắt đầu bằng chữ C,cú mèo bắt đầu bằng chữ C,explore_info,letter info
p0979,đại bàng,đại bàng.,data_verifiedAnimals_label,label
p0980,"Đúng rồi, đây là con đại bàng","Đúng rồi, đây là con đại bàng",animal_answer,right/wrong
p0981,đại bàng bắt đầu bằng chữ Đ,đại bàng bắt đầu bằng chữ Đ,explore_info,letter info
p0982,bồ câu,bồ câu.,data_verifiedAnimals_label,label
p0983,"Đúng rồi, đây là con bồ câu","Đúng rồi, đây là con bồ câu",animal_answer,right/wrong
p0984,bồ câu bắt đầu bằng chữ B,bồ câu bắt đầu bằng chữ B,explore_info,letter info
p0985,gà trống,gà trống.,data_verifiedAnimals_label,label
p0986,"Đúng rồi, đây là con gà trống","Đúng rồi, đây là con gà trống",animal_answer,right/wrong
p0987,gà trống bắt đầu bằng chữ G,gà trống bắt đầu bằng chữ G,explore_info,letter info
p0988,đà điểu,đà điểu.,data_verifiedAnimals_label,label
p0989,"Đúng rồi, đây là con đà điểu","Đúng rồi, đây là con đà điểu",animal_answer,right/wrong
p0990,đà điểu bắt đầu bằng chữ Đ,đà điểu bắt đầu bằng chữ Đ,explore_info,letter info
p0991,bạch tuộc,bạch tuộc.,data_verifiedAnimals_label,label
p0992,"Đúng rồi, đây là con bạch tuộc","Đúng rồi, đây là con bạch tuộc",animal_answer,right/wrong
p0993,bạch tuộc bắt đầu bằng chữ B,bạch tuộc bắt đầu bằng chữ B,explore_info,letter info
p0994,cua,cua.,data_verifiedAnimals_label,label
p0995,"Đúng rồi, đây là con cua","Đúng rồi, đây là con cua",animal_answer,right/wrong
p0996,cua bắt đầu bằng chữ C,cua bắt đầu bằng chữ C,explore_info,letter info
p0997,tôm hùm,tôm hùm.,data_verifiedAnimals_label,label
p0998,"Đúng rồi, đây là con tôm hùm","Đúng rồi, đây là con tôm hùm",animal_answer,right/wrong
p0999,tôm hùm bắt đầu bằng chữ T,tôm hùm bắt đầu bằng chữ T,explore_info,letter info
p1000,sao biển,sao biển.,data_verifiedAnimals_label,label
p1001,"Đúng rồi, đây là con sao biển","Đúng rồi, đây là con sao biển",animal_answer,right/wrong
p1002,sao biển bắt đầu bằng chữ S,sao biển bắt đầu bằng chữ S,explore_info,letter info
p1003,Cá Hồng,Cá Hồng.,data_verifiedAnimals_label,label
p1004,"Đúng rồi, đây là con Cá Hồng","Đúng rồi, đây là con Cá Hồng",animal_answer,right/wrong
p1005,Cá Hồng bắt đầu bằng chữ C,Cá Hồng bắt đầu bằng chữ C,explore_info,letter info
p1006,cá mú,cá mú.,data_verifiedAnimals_label,label
p1007,"Đúng rồi, đây là con cá mú","Đúng rồi, đây là con cá mú",animal_answer,right/wrong
p1008,cá mú bắt đầu bằng chữ C,cá mú bắt đầu bằng chữ C,explore_info,letter info
p1009,cá vàng,cá vàng.,data_verifiedAnimals_label,label
p1010,"Đúng rồi, đây là con cá vàng","Đúng rồi, đây là con cá vàng",animal_answer,right/wrong
p1011,cá vàng bắt đầu bằng chữ C,cá vàng bắt đầu bằng chữ C,explore_info,letter info
p1012,cá da trơn,cá da trơn.,data_verifiedAnimals_label,label
p1013,"Đúng rồi, đây là con cá da trơn","Đúng rồi, đây là con cá da trơn",animal_answer,right/wrong
p1014,cá da trơn bắt đầu bằng chữ C,cá da trơn bắt đầu bằng chữ C,explore_info,letter info
p1015,"Đúng rồi, đây là con cá","Đúng rồi, đây là con cá",animal_answer,right/wrong
p1016,"Đúng rồi, đây là con ếch","Đúng rồi, đây là con ếch",animal_answer,right/wrong
p1017,gấu trúc,gấu trúc.,data_animals_label,label
p1018,"Đúng rồi, đây là con gấu trúc","Đúng rồi, đây là con gấu trúc",animal_answer,right/wrong
p1019,"Đúng rồi, đây là con mèo","Đúng rồi, đây là con mèo",animal_answer,right/wrong
p1020,bướm,bướm.,data_animals_label,label
p1021,"Đúng rồi, đây là con bướm","Đúng rồi, đây là con bướm",animal_answer,right/wrong
p1022,sư tử,sư tử.,data_animals_label,label
p1023,"Đúng rồi, đây là con sư tử","Đúng rồi, đây là con sư tử",animal_answer,right/wrong
p1024,quả cầu,quả cầu.,data_verifiedExplore_label,label
p1025,quả cầu bắt đầu bằng chữ Q,quả cầu bắt đầu bằng chữ Q,explore_info,letter info
p1026,mặt trăng bắt đầu bằng chữ T,mặt trăng bắt đầu bằng chữ T,explore_info,letter info
p1027,ngôi sao,ngôi sao.,data_verifiedExplore_label,label
p1028,ngôi sao bắt đầu bằng chữ S,ngôi sao bắt đầu bằng chữ S,explore_info,letter info
p1029,người tuyết,người tuyết.,data_verifiedExplore_label,label
p1030,người tuyết bắt đầu bằng chữ N,người tuyết bắt đầu bằng chữ N,explore_info,letter info
p1031,Đây là gì?,Đây là gì?,garden_prompt,object/food/animal/letter
p1032,Đồ vật đã xác minh,Đồ vật đã xác minh.,garden_prompt,object/food/animal/letter
p1033,Rau quả gì đây?,Rau quả gì đây?,garden_prompt,object/food/animal/letter
